away_abbr,away_name,away_score,home_abbr,home_name,home_score,date,year,neutral,away_short_rest,away_long_rest,home_short_rest,home_long_rest,f+/-,s&p+,fei,average_ranking,team_rankings_rating,strength_of_schedule,away_points_per_play,away_yards_per_play,away_yards_per_rush,away_yards_per_pass,home_points_per_play,home_yards_per_play,home_yards_per_rush,home_yards_per_pass,result,close
pittsburgh,Pitt,17.0,south-florida,South Florida,10.0,Nov 20,2010,0,0,0,0,0,-0.9370624920512357,-1.1108000832967457,-0.6818251460995836,-0.5720283879340591,-0.5705297898363844,-0.4987879527678139,0.9218476922506635,1.203698630987934,0.7679465277757039,0.8758292690651528,-1.6247651091983086,-2.489991108403348,-1.6159934066411037,-2.2203848688607977,-7.0,-3.0
marshall,Marshall,17.0,southern-methodist,SMU,31.0,Nov 20,2010,0,0,0,0,1,0.7504606762352465,0.6656897122414933,0.7939049527142006,0.47626570124821144,0.5384948409286752,0.37916303953828345,0.9593765725426759,1.5583388559502924,1.7011477752862112,1.2684669105626218,-0.22850396044045052,0.48223421855652987,0.18289738398902444,-0.3637388405196478,14.0,13.5
houston,Houston,41.0,southern-mississippi,Southern Mississippi,59.0,Nov 20,2010,0,0,0,0,0,0.42480606457761527,0.3845678967455481,0.4358531856100809,0.4910701902374015,-0.09638812422881107,-0.31779081584732793,-1.6384235611339677,-1.3162154912399466,0.23052352761271322,-1.2386996732515096,1.19084550895988,0.8820697910679034,1.4243079548919355,0.10651813559040646,18.0,3.5
connecticut,Connecticut,23.0,syracuse,Syracuse,6.0,Nov 20,2010,0,0,0,0,0,-0.21382779346736475,-0.4716099901283417,0.03854426796872738,-0.33528757946106785,-0.41777217482390233,-0.44523138725097167,1.0978159480324972,2.2614266896838617,0.7421929363547075,2.9205280006830945,-1.8363341536894096,-1.485713801303905,-0.8102449319152445,-1.6523248100278605,-17.0,4.0
florida-atlantic,Florida Atlantic,17.0,texas,Texas,51.0,Nov 20,2010,0,0,0,0,0,1.1277426567224453,1.4035014050748627,0.7618135381859501,1.2812033946525454,1.6070074115852016,1.5248037039845799,1.5814150586064173,2.129210682346871,2.1870635926072115,0.6693216328000934,-0.6464505078016531,-0.23622373778931993,0.3749578810205987,-0.6729570177320031,34.0,21.5
nebraska,Nebraska,6.0,texas-am,Texas A&M,9.0,Nov 20,2010,0,0,0,0,0,-0.1360847816093903,0.15682071173349976,-0.4887094452086327,-0.10136739147532747,-0.3216324261800383,0.1514660090447545,-0.0024743426210821484,0.2641839806127926,-0.8370334699385431,1.0202935702527414,-1.4350085169651625,-1.474779456943612,-0.44952651302761615,-1.9384980762081678,3.0,-2.0
central-florida,UCF,61.0,tulane,Tulane,14.0,Nov 20,2010,0,0,0,0,0,-1.8767423058925519,-1.865314855094583,-1.7729600624889321,-2.100792815154187,-2.064592079342755,-0.7766833114561743,-2.927706213279695,-1.107793872630783,-1.407499064297255,-1.887297530680109,-2.0807393006780095,-1.8340084351165362,-2.15003640323795,-1.7386054372347202,-47.0,-18.5
texas-el-paso,UTEP,28.0,tulsa,Tulsa,31.0,Nov 20,2010,0,0,0,0,0,1.4027377417147453,1.5736792043861678,1.207439980428085,1.6312168675359826,1.1088325686113896,1.2008614680987768,-0.4356751887678242,-1.1357990706631917,0.33912568623246464,-0.9905263329416303,1.4608613573323472,1.6348883732129156,2.3190693703764107,0.41573631280276097,3.0,17.5
idaho,Idaho,28.0,utah-state,Utah State,6.0,Nov 20,2010,0,0,0,0,0,-0.11092836774194059,-0.03233709380117067,-0.1980558639414849,-0.4441693551331075,-0.49786008424598893,-0.16741073857132482,-0.5945630097156192,-0.6069350413152274,0.42756204636699335,-0.17708654329279225,-0.8117841989525233,-0.42989555550572,0.28594494026198214,-0.5809151627671303,-22.0,2.5
tennessee,Tennessee,24.0,vanderbilt,Vanderbilt,10.0,Nov 20,2010,0,0,0,0,0,-1.060078997047543,-1.035691210619155,-1.0124054785451269,-1.3922385689656287,-1.2773410004057855,-0.8267322196335787,-0.36177406108485954,-0.4187086379134194,0.9907386379509799,-1.5567032242601102,-1.649099942197657,-1.1545994803908566,-0.023232376511741593,-1.9342116026804883,-14.0,-7.5
clemson,Clemson,30.0,wake-forest,Wake Forest,10.0,Nov 20,2010,0,0,0,0,0,-1.7560272807623765,-1.4676644350570403,-2.043307945106487,-1.2800871792196755,-1.3497080213030674,-0.8575918547394992,-0.4522057987371969,-0.05006581393485543,-0.6528717468947588,0.9010107798879499,-2.0453808174391153,-2.472810795503767,-2.014183664173444,-1.6091844964244293,-20.0,-14.0
middle-tennessee-state,Middle Tennessee State,27.0,western-kentucky,Western Kentucky,26.0,Nov 20,2010,0,0,0,0,0,-0.019242060436495123,0.10244489976305937,-0.057446368755299515,-0.5304781001929249,-0.42544378909633995,0.3457752716563254,-0.9555284307134253,-0.4607164349620312,-1.663333768668253,0.7274715300669383,-0.9209345283252223,-1.6340906488608495,-0.03260033617291965,-1.7227965081910164,-1.0,-5.0
kent-state,Kent State,3.0,western-michigan,Western Michigan,38.0,Nov 20,2010,0,0,0,0,0,0.521717410149465,0.4411065486071269,0.544977079367508,0.22987127896299198,0.5545513729363923,0.11889912299112093,1.2467544586836383,0.520806012461722,0.5176996163404769,0.5665230356573258,-0.21983182038702453,-1.34358292228625,-1.7893179843503217,-1.1647841506437715,35.0,2.5
colorado-state,Colorado State,0.0,wyoming,Wyoming,44.0,Nov 20,2010,0,0,0,0,0,0.4363411735187821,0.3432199847417309,0.5585936457590608,-0.03763847015880728,0.4020589003295061,0.05252480542371818,1.0333958162449137,0.0961527924183394,0.49194602491948153,-0.8625462249760635,0.4732393144952953,0.574381751593723,0.5482824587298174,1.420960735428014,44.0,2.5
fresno-state,Fresno State,0.0,boise-state,Boise State,51.0,Nov 19,2010,0,0,0,0,0,2.1439823563764833,2.2381182418280585,2.0603184287281286,1.4624039086248932,2.385878265572831,1.228288155873973,1.7004037502883538,2.491660890134283,2.1557222082504444,1.5157298088929791,3.450033102346737,3.078050254443901,2.164480711989549,2.6405497610034008,51.0,28.5
air-force,Air Force,35.0,nevada-las-vegas,UNLV,20.0,Nov 18,2010,0,1,0,1,0,-1.9085231032530097,-1.3087783184262451,-2.627249839485388,-2.2611226400858646,-1.9601870790050748,-0.8529368073839376,-2.143782471642073,-2.3957561317771328,-2.5008096532695046,-3.766243888098291,-1.8751732353607307,-1.862123092376412,-0.8617860340291481,-2.2635251824642273,-15.0,-19.0
ucla,UCLA,7.0,washington,Washington,24.0,Nov 18,2010,0,0,1,0,1,0.34417188043155444,0.33287879744135795,0.3805696274977437,0.852502689239574,0.15266410136354677,0.10876814645167343,0.611985082119852,0.9314566334889002,-0.9915550184645145,1.9005805747691977,-0.32312068511353387,0.6196767217531797,1.831866172085455,-0.5104434646039734,17.0,2.0
miami-oh,Miami (OH),19.0,akron,Akron,14.0,Nov 17,2010,0,0,0,0,1,-0.8791793411673283,-0.8129667702374955,-0.8837109085861488,-1.8058205952713224,-1.3332385241326519,-0.6492427400525305,-0.5830457352883613,-1.1778068677118048,0.7477807292904801,-2.262540536976031,-2.1578356090783886,-1.9761393141341923,-1.3068160898673793,-2.0262534576453604,-5.0,-9.0
bowling-green-state,Bowling Green State,14.0,toledo,Toledo,33.0,Nov 17,2010,0,0,0,0,0,0.8091620929270824,1.3440732961214128,0.2449543290124624,1.124552160976903,0.667137154820973,-0.03180746247268207,0.7092139738676051,2.0451950882496437,3.011662681497966,1.474974546827681,1.0621755254600629,0.8992501039674846,1.7053813926821262,-0.050234189779611825,19.0,10.0
ohio,Ohio,31.0,temple,Temple,23.0,Nov 16,2010,0,0,1,0,0,0.4060664280251001,0.28178109421635794,0.4873155738424547,0.3190955323327943,0.2652850791426754,0.47509095946040714,0.537436391168796,1.203698630987934,0.8636718906849582,0.5452349626451531,-0.23027361568430627,-0.28776467648806364,-1.1287902083501469,0.45311539864818096,-8.0,10.0
louisiana-state,LSU,23.0,arkansas,Arkansas,31.0,Nov 27,2010,0,0,0,0,0,0.13923322920443448,0.280771494130978,-0.05504323317895743,-0.16974586529859725,0.0639261318005846,0.2111422974034336,-0.40844996683028384,0.44460040118954886,-0.575610972631773,0.268897115681374,0.16667191697176453,0.824282883829873,-0.32304173362428845,1.314584705649769,8.0,3.5
washington,Washington,16.0,california,California,13.0,Nov 27,2010,0,0,0,0,0,-0.4183806172492609,-0.24352483956912985,-0.6346672371053248,-0.511795377635281,0.33734706895387334,-0.26481255669737225,1.057839457979064,1.0434774256185337,0.10904457328246253,1.2229077687071759,0.06779251234107353,-0.4986168071040449,0.8996329179562678,-1.289918617926382,-3.0,7.0
south-carolina,South Carolina,29.0,clemson,Clemson,7.0,Nov 27,2010,0,0,0,0,0,-0.8974760557531893,-0.9794271230433869,-0.782533078270999,-1.0817495259357193,-0.5786824146676465,-0.8885354225717815,0.415743480071044,0.2501813815965884,1.1323833907664538,-1.011814405953801,-1.3624925392158764,-1.2233207319891801,-1.4988765868989538,-0.9490825826266198,-22.0,-2.5
cincinnati,Cincinnati,17.0,connecticut,Connecticut,38.0,Nov 27,2010,0,0,0,0,0,-0.18328347547224494,-0.2542039924166661,-0.09703243113851026,0.65247727452935,0.016042795719757724,-0.28440304796536997,0.9757117057052,-0.07026102914221122,-0.17254372250953018,0.5413415248345286,-0.1420655889614562,-1.1889601061900177,-0.8570847302211344,-0.7060496300497409,21.0,1.5
north-carolina,North Carolina,24.0,duke,Duke,19.0,Nov 27,2010,0,0,0,0,0,-0.7995978033174396,-0.47589769895916145,-1.081988614904596,-1.6279276047169549,-1.1568560041306897,-0.7827283242892977,-1.1062100046861703,-1.6926682980435648,-0.2626812924830142,-3.212657752191207,-1.1665861876706982,-1.3888778924457057,-1.7237422667220756,-1.397769401934958,-5.0,-8.5
arkansas-state,Arkansas State,24.0,florida-international,Florida International,31.0,Nov 27,2010,0,0,0,0,0,0.0888299855355833,0.11380840230375988,0.05569839737951867,0.43596666813535945,-0.015875517679177165,-0.07874993150716292,-0.4243737687632637,-0.09826622717461993,-0.8571992684237661,0.619869053134022,0.32475611659193815,0.7336929435109605,1.0073817780372392,0.9938440729213899,7.0,5.0
florida,Florida,7.0,florida-state,Florida State,31.0,Nov 27,2010,0,0,0,0,0,0.43010729397267766,0.4267226644091241,0.4113269120856693,0.1952175957507747,-0.04046948296521591,-0.030426719712769,0.8538029401847513,1.5583388559502924,0.8636718906849582,1.474974546827681,-0.08196655394680241,-1.0640095400719438,-0.4869983516723291,-1.0943124524806138,24.0,2.5
idaho,Idaho,20.0,fresno-state,Fresno State,23.0,Nov 27,2010,0,0,0,0,0,0.4637466492326136,0.5815449503885046,0.2865894269624124,0.5498499720459862,0.21707324804606587,0.28952270791072154,-0.3752298756405687,-0.022060615902445513,0.8306292964892362,0.04590528619429088,0.4971097166629488,0.48848018709581664,0.4124297196653104,0.6156289517762097,3.0,10.5
georgia-tech,Georgia Tech,34.0,georgia,Georgia,42.0,Nov 27,2010,0,0,0,0,1,0.8827012620029744,1.0673828291766663,0.6320298457693276,0.41319073386130717,0.6666913401566967,0.7377990760572443,0.7816652534392388,-0.08426362815841554,-1.1314985614410327,-0.41656256600189834,1.0612173077690297,1.2412987692408277,0.248473101617271,1.8337432231212656,8.0,14.0
louisiana-lafayette,Louisiana,23.0,louisiana-monroe,Louisiana-Monroe,22.0,Nov 27,2010,0,0,0,0,0,-0.09100654044450907,-0.21025390276173583,-0.010655970985061547,0.2532506061919999,0.09683931581874661,-0.39714152820036674,-0.23040467728487735,0.3745874061085272,0.8435060921997345,-0.06559062854925116,0.3606964547730951,-0.4470758684052999,-1.152227431480517,0.2632704609604239,-1.0,7.0
tulane,Tulane,23.0,marshall,Marshall,38.0,Nov 27,2010,0,0,0,0,0,0.3126378177639627,0.6232392465383222,-0.024749141127556884,0.2979903103560495,0.4583295005385828,-0.017683677670921716,0.7300737505551236,0.9874670295537162,1.1894783665442152,1.2064235754851522,1.0906608799170283,-0.03630595153363192,0.17819608018101074,-0.5377748491636999,15.0,11.5
north-carolina-state,North Carolina State,31.0,maryland,Maryland,38.0,Nov 27,2010,0,0,0,0,0,-0.41716510509182303,-0.17544949309385088,-0.7169389205180862,-0.4116235826232181,-0.3938375459623985,-0.5887547925831755,0.8744672400654222,1.572341454966498,1.848380321037456,1.5573955129378003,0.12919677176788702,-0.43614152404500667,-1.2459070280922973,0.24746153191672005,7.0,-1.5
central-florida,UCF,37.0,memphis,Memphis,17.0,Nov 27,2010,0,0,0,0,0,-2.4942502433869485,-2.102097929282029,-2.7850134640823647,-2.498875869075283,-2.5626355243102537,-0.24096823627032682,-2.907766837454692,-2.1313241171031505,-0.6013645640527694,-4.005719910807397,-3.033614071246073,-2.3587945737459863,-3.1619146384645758,-1.3704380173752306,-20.0,-26.5
south-florida,South Florida,23.0,miami-fl,Miami (FL),20.0,Nov 27,2010,0,0,0,0,0,0.5541116730407849,0.9286088248212111,0.1720652259020169,0.22227980170773215,0.41766023210106784,0.6593439555412433,1.2443842097097921,2.087202885298257,0.5305764120509744,2.2554459500324713,-1.571974277769637,-0.932813005414582,-0.3698815319301788,-1.3488678605735163,-3.0,13.5
florida-atlantic,Florida Atlantic,14.0,middle-tennessee-state,Middle Tennessee State,38.0,Nov 27,2010,0,0,0,0,0,-0.025176787269983292,-0.5083026754015547,0.2344054274964149,0.1285449997168362,0.28156921126847045,-0.7913761799071724,1.5415363069564088,1.3981176505808945,1.3809290923627247,0.33483388856946916,-0.3532582707037876,-0.36742027244668296,0.6279274398272551,-0.6729570177320031,24.0,5.5
iowa,Iowa,24.0,minnesota,Minnesota,27.0,Nov 27,2010,0,0,0,0,1,-1.6133366184618398,-1.4878990532989746,-1.6118971767481878,-1.7770888450098608,-1.4863410589117056,-0.6090822329531355,-2.2249898230534217,-2.367750933744723,-1.810566314419498,-2.4777454908418637,-2.2347610469234924,-1.4060582053452868,-2.276521182641279,-1.0727422956788994,3.0,-14.5
mississippi-state,Mississippi State,31.0,mississippi,Ole Miss,23.0,Nov 27,2010,0,0,0,0,0,-1.0014195147715077,-0.853782390867365,-1.0710789077717373,-1.6670365254217883,-1.0686178162703108,-1.1497788636823443,-1.3192754319146225,-1.2820176770163865,-0.8571992684237661,-2.4486705422084416,-0.753919250013422,-0.17374845473028178,-0.10754401346234499,-0.7592376449388628,-8.0,-3.0
texas-christian,Texas Christian,66.0,new-mexico,New Mexico,17.0,Nov 27,2010,0,0,1,0,0,-3.9104020253448724,-3.6697782785240167,-3.8649617720853384,-3.408936201025288,-4.145574220564809,-2.275334663220119,-3.7690778334184882,-2.7363937577232864,-2.6351654033102534,-3.0643000131929945,-3.435492206884942,-4.167431401689184,-2.908945079657919,-4.071269669443935,-49.0,-44.5
hawaii,Hawaii,59.0,new-mexico-state,New Mexico State,24.0,Nov 27,2010,0,0,0,0,0,-2.558639652219406,-2.591488481101442,-2.324404431737517,-2.381553357757213,-2.6751063329393103,-1.5251507505054656,-3.790251202932127,-4.671433454538388,-3.9529693122967346,-2.5397888259193353,-1.8524025654117438,-2.010499939933355,-1.7237422667220756,-1.7069875791473132,-35.0,-27.5
kansas-state,Kansas State,49.0,north-texas,North Texas,41.0,Nov 27,2010,0,0,0,0,0,-1.3448897258338903,-1.5542086301355205,-1.1236237128545463,-1.7272126946760837,-1.5102569166294506,-1.8006019091441505,-1.5398629372941557,-0.697143251603606,-1.1001571770842666,-1.1601721449520164,-0.11239243420289785,1.4927574941952595,3.696332680343829,-0.7376674881371486,-8.0,-14.0
michigan,Michigan,7.0,ohio-state,Ohio State,37.0,Nov 27,2010,0,0,0,0,0,1.45048512888409,1.3794902356222718,1.4568444575257207,1.2002903229714015,1.6628368899159416,0.5674180665990817,1.114346558001869,0.4664129830308048,0.07770318892569583,0.801195178576285,2.548208863991132,2.211215450541108,1.6304377153927017,2.601695920927651,30.0,17.0
oklahoma,Oklahoma,47.0,oklahoma-state,Oklahoma State,41.0,Nov 27,2010,0,0,0,0,0,-0.4918855296122957,-0.5157332718562722,-0.4335869902156797,-0.20238883420909493,-0.34586504694871634,-0.6419848499122175,0.3387675569744169,0.7650428119283471,2.104215025408454,0.49578238297908267,1.075051633415812,0.9554794184872359,0.8340572003280211,-0.12499236147044912,-6.0,3.0
michigan-state,Michigan State,28.0,penn-state,Penn State,22.0,Nov 27,2010,0,0,0,0,0,-0.5659838755986277,-0.47607089103216166,-0.6088202448550066,-0.9210425912890491,-0.3616142014773798,-0.2203982204389292,-0.45583041901552623,-0.49491424918559385,-0.8443224727132685,-0.12374052581609518,-1.0605694500093008,-0.28776467648806364,-0.7024960718342725,-0.483112080044246,-6.0,-1.0
indiana,Indiana,34.0,purdue,Purdue,31.0,Nov 27,2010,0,0,0,0,0,0.098537987389122,0.18690649340942767,-0.022293994958753283,-0.12252748487026555,-0.06403572813044944,0.055136870926117965,0.2640641444482107,0.7370376138959398,1.8226267296164615,0.45892055872440946,0.6308003712284902,0.6087423773928853,1.0542215763431297,-0.09484925761337415,-3.0,4.0
alabama-birmingham,UAB,23.0,rice,Rice,28.0,Nov 27,2010,0,0,0,0,0,-0.6436840177404662,-0.38802707200192205,-0.9693590518987648,-0.14983135584595675,-0.43352132935256593,0.01644103931299823,-1.268290737066901,-1.6926682980435648,-0.17254372250953018,-1.626533434958832,0.5490597545111559,-0.2190434248897386,-0.6743921928507388,0.3826437004850232,5.0,-3.0
nevada-las-vegas,UNLV,14.0,san-diego-state,San Diego State,48.0,Nov 27,2010,0,0,0,0,0,1.802178257141135,1.1457486768459129,2.589827585576865,1.9363325265596312,1.5507579289128541,0.12469233764515794,1.7414391348394234,2.351634899972239,2.1741867968967137,1.6194388480152697,3.179235172449091,3.495066139854857,1.822498212424276,3.765147423153252,34.0,24.0
louisiana-tech,Louisiana Tech,45.0,san-jose-state,San Jose State,38.0,Nov 27,2010,0,0,1,0,0,-0.858826946107865,-0.8640433397087113,-0.8104677054661003,-1.1015538621094403,-1.0280541355164403,-0.8262378459930545,-1.101685361161176,-1.602460087755186,-1.91916847303925,-0.7384595548211244,-1.144250592525764,0.37446396533803483,-1.4051969902871733,0.7666200493882158,-7.0,-13.5
notre-dame,Notre Dame,20.0,southern-california,USC,16.0,Nov 27,2010,0,0,0,0,0,-0.5498458069251969,-0.970779885521558,-0.24723091473164815,-0.22181978469913566,0.07210222056154536,0.3234795594419172,0.07812620075387486,-0.5509246452504099,-0.08969515531077343,0.04590528619429088,-0.7303664985392528,-0.20810908052944432,0.5623517221990084,-1.1432139938420554,-4.0,5.0
oregon-state,Oregon State,0.0,stanford,Stanford,38.0,Nov 27,2010,0,0,0,0,0,1.0290908787955753,0.20914347462444827,1.5859770318575983,1.1014966249323175,1.0842479888972305,-0.08267725247841118,1.4177663620950833,1.1336856359069123,0.9336436621732185,1.334403683450717,1.4438053718913382,1.452150899856809,1.0963947187958545,1.8984536935264102,38.0,14.0
boston-college,Boston College,16.0,syracuse,Syracuse,7.0,Nov 27,2010,0,0,0,0,0,-0.4179290822793289,-0.8006232199640366,-0.027049889784185585,-0.23258138475369317,-0.24903076598576923,-0.584099745227614,2.021726651674697,2.5258587043578435,1.7140245709967084,2.2554459500324713,-2.257849367565965,-2.6727285817594533,-2.7121832788183315,-2.5612209041605603,-9.0,3.5
kentucky,Kentucky,14.0,tennessee,Tennessee,24.0,Nov 27,2010,0,0,1,0,0,-0.3111478042930106,-0.07028439109295323,-0.5304603412927141,0.1137634139200108,0.016000560646299955,0.08289006688911438,-0.10369843064501114,-0.6551354545549917,-0.21117410964102304,-0.18967729870419045,0.5652162343164149,0.32292302663929234,-0.6088164752224918,0.7781425049042393,10.0,2.5
houston,Houston,20.0,texas-tech,Texas Tech,35.0,Nov 27,2010,0,0,0,0,0,0.2641826126282057,0.4547258446529395,0.050987807539339014,0.9907535459801498,0.17673247462433347,0.6748577058205658,-0.8209091523087823,-1.6086527039463376,-0.4412552225910258,-0.7927160142773445,0.2798553436915112,0.7508732564105416,0.9183688372786226,-0.3536911392339551,15.0,10.0
western-kentucky,Western Kentucky,14.0,troy,Troy,28.0,Nov 27,2010,0,0,0,0,0,0.8003676446173578,0.9590621243969236,0.6905807712545973,1.1176636550060481,0.8920553081493877,0.025667201297759235,0.2661208005959354,0.7992406261519086,-0.21117410964102304,0.8845265866659253,1.7934745310437974,1.4240362425969344,1.5788966132787985,0.13384952015013296,14.0,12.5
brigham-young,Brigham Young,16.0,utah,Utah,17.0,Nov 27,2010,0,0,0,0,0,0.46348943093579753,0.5144707853997688,0.4009005143109623,0.6658549240591395,0.4497545249727432,0.4377758706072004,1.1356380435347815,1.1336856359069123,1.5354506408886965,0.4550271209137837,0.6431533362972595,0.0542839887852794,-0.1965569542209608,-0.17965513058990296,1.0,7.5
wake-forest,Wake Forest,34.0,vanderbilt,Vanderbilt,13.0,Nov 27,2010,0,0,0,0,0,-0.2546078394146132,-0.4843717444079903,0.11727168275504063,-0.41207713855016304,-0.27292785255975516,-0.13239042975036705,0.3856593171425381,0.9034514354564904,0.38334386629972966,0.43854292769175995,-0.2741574588384157,-0.5610920901630818,0.791884057875295,-1.5933755673807262,-21.0,4.0
virginia,Virginia,7.0,virginia-tech,Virginia Tech,37.0,Nov 27,2010,0,0,0,0,0,2.0510052810852777,1.826971031711298,2.1370673010965815,2.031832076657732,1.5344151369628118,1.2489421044317328,1.7161524530303347,0.15216318848315796,-0.2626812924830142,0.9378726041426223,2.1817185676188,1.8519864723681838,2.347173249359945,2.0552060188964285,30.0,22.0
northwestern,Northwestern,23.0,wisconsin,Wisconsin,70.0,Nov 27,2010,0,0,0,0,0,1.446442281362602,1.169067078006503,1.6422725136714922,1.5076708847796634,1.6308082960474226,1.1511390681091718,0.8311023617722058,0.5768164085265394,0.79928791213247,-0.3632165485252022,2.4626406421202454,2.211215450541108,2.853112366973258,1.5418087291829443,47.0,23.5
buffalo,Buffalo,14.0,akron,Akron,22.0,Nov 26,2010,0,0,0,0,0,-0.16846949619709584,0.28077991272981473,-0.46099300306737634,-0.17825393174376414,-0.4252490384798402,0.13767795514844305,0.8806779637402937,0.5410012276690783,1.11221759228123,-0.45731782806719634,-1.3549494874087589,-2.27289300924808,-1.7143743070608977,-1.7990294341121853,8.0,1.0
auburn,Auburn,28.0,alabama,Alabama,27.0,Nov 26,2010,0,0,1,0,0,-0.41660499288104713,-0.23877665922455216,-0.643257713025138,-0.3121762833099686,0.10395014217138421,-0.3003272391588545,-0.18821680950857034,-0.7795414790669306,-0.7984030828070496,-1.5944754904943061,0.6798170439483131,1.1382168918433417,-0.37924949159135746,1.97468661944758,-1.0,4.5
ucla,UCLA,34.0,arizona-state,Arizona State,55.0,Nov 26,2010,0,0,0,0,1,0.522642382597565,0.008398288369672463,1.0291390609132534,0.8031879228583041,0.6989052990698359,0.14028079793319392,1.220136044782491,1.5163310589016807,0.7550697320652058,1.9005805747691977,0.3365618483566636,0.7508732564105416,0.946472716262158,0.041807665185260974,21.0,13.0
western-michigan,Western Michigan,41.0,bowling-green-state,Bowling Green State,7.0,Nov 26,2010,0,0,0,0,0,-1.1474328524224984,-1.2767113075310155,-0.9942461310399879,-0.9608384969473154,-1.1887930886733833,-0.11156861573988319,-1.2260621140588945,-1.1217964716469861,-1.298896905677503,0.06238947941631463,-1.3877855899062586,-1.399812236805999,-2.552927964578304,-0.5162046923619856,-34.0,-7.0
southern-methodist,SMU,45.0,east-carolina,East Carolina,38.0,Nov 26,2010,0,0,0,0,0,-0.31670625198488883,-0.30988510251208096,-0.3089132926340922,-0.2427855630799404,-0.3694172137561305,0.13816310607131843,-2.0059499041886437,-2.4999669410817145,-2.1492495859892538,-1.4161323608831462,0.5668391094220606,-0.6188789974011122,-0.594747211753301,-0.9648915116703236,-7.0,-1.0
northern-illinois,Northern Illinois,71.0,eastern-michigan,Eastern Michigan,3.0,Nov 26,2010,0,0,0,0,0,-2.1599621786801864,-1.7571377900352196,-2.4362670785244727,-2.397347025118881,-2.900054989376333,-0.5311122633600096,-5.458284257349517,-4.74144644961941,-5.193512447020231,-3.1796893657471617,-2.2290463624155135,-1.3888778924457057,-0.5666433327697669,-1.2352558488069283,-68.0,-24.5
ohio,Ohio,6.0,kent-state,Kent State,28.0,Nov 26,2010,0,0,0,0,0,-0.1614697688628136,-0.2180942846238062,-0.10423676652553737,-0.605110721957152,-0.37735162404119416,0.12845179316368216,-0.17041145061886515,1.349917237341129,1.5354506408886965,0.21074721841452904,-1.2564464455268367,-1.2061404190896001,-2.014183664173444,-0.8354705708600317,22.0,-4.5
colorado,Colorado,17.0,nebraska,Nebraska,45.0,Nov 26,2010,0,0,0,0,0,1.1466870935520261,0.6588293781121817,1.6165027201772613,1.253993646541586,1.2210828163012781,0.36193281559359897,1.7104915542201296,1.8787812666890935,0.9465204578837154,2.0198633651339892,1.4399777667377833,1.2412987692408277,1.3306283582801548,1.2483994810142924,28.0,18.0
boise-state,Boise State,31.0,nevada,Nevada,34.0,Nov 26,2010,0,0,0,0,0,-1.2550295903157367,-1.8289178678609654,-0.7034515634750829,-0.3517739758131211,-1.3582079122938706,-0.9334349097531005,-1.9857580683850657,-2.4641517602242526,-0.7284313113187898,-2.469958615220614,-0.40761853079339816,-0.3970925224248383,0.7310096440550617,-0.9202764438365616,3.0,-14.0
arizona,Arizona,29.0,oregon,Oregon,48.0,Nov 26,2010,0,0,1,0,1,0.7386569300929781,0.22477355224218398,1.2626782335551694,0.8571962203750614,1.3814533857619509,0.5512512999441592,1.647382776908756,0.5146133962705706,1.3495877080059584,0.7187742124661658,1.4333048645387718,0.9898400442863974,1.049554920489964,0.3021243010361738,19.0,20.0
west-virginia,West Virginia,35.0,pittsburgh,Pitt,10.0,Nov 26,2010,0,0,0,0,0,-0.0028125167533904483,0.18276242429898704,-0.22097781187926524,-0.2947053350089365,-0.26532428368344374,0.049091858092994434,1.3478808083041431,1.4541280466457107,1.2281087536757083,1.0038093770307186,-1.7103626870968387,-2.068286847171387,-1.6909370839305289,-1.435148487780376,-25.0,2.5
louisville,Louisville,40.0,rutgers,Rutgers,13.0,Nov 26,2010,0,0,0,0,0,-1.005462362292996,-0.9768756314986793,-0.9783036278281811,-1.0075001565221229,-0.8917402073517049,-0.4944594136000522,-0.6404162530019544,-0.8293592589405965,-0.940047835622524,-0.6395543954889814,-1.9031060909030748,-2.5868270172615473,-2.581031843561838,-0.8670884289474385,-27.0,-3.0
central-michigan,Central Michigan,31.0,toledo,Toledo,42.0,Nov 26,2010,0,0,1,0,0,0.2260155534643274,0.801646079365267,-0.35268133051407796,0.8268229318107272,-0.12835805827308322,-0.1706758204493245,0.4704505336005201,0.5908190075427436,1.675394183865216,0.4298456100909865,0.49011916377045106,0.6024964088535986,1.161970436424101,0.06337782198697525,11.0,4.0
southern-mississippi,Southern Mississippi,50.0,tulsa,Tulsa,56.0,Nov 26,2010,0,0,0,0,0,0.006830712875776357,0.053104547577956074,-0.053425496377908555,0.618996856113591,0.15263125186196852,0.16706369205043925,-1.131203471284987,-1.2680150780001822,-0.02531117675828526,-1.1805497759846657,2.273783555522847,1.3381346780990282,0.5529837625378299,1.3246324069354605,6.0,3.0
texas-am,Texas A&M,24.0,texas,Texas,17.0,Nov 25,2010,0,1,0,1,0,-1.124660851952445,-0.8995912037750022,-1.264317112404028,-1.3473034092023748,-0.6750192603209799,-0.8513881991712999,0.4187409146971315,1.203698630987934,0.6078371863139603,1.0493685188861634,-1.7704910781391345,-1.5716153658018113,-0.9835695096244632,-2.14991317069764,-7.0,-3.0
